,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.7128669619560242,0.4759504199028015,0.4580417573451996,-0.055521830916404724,0.26255354285240173,-0.7659001350402832,-0.4763900935649872,-0.2961772382259369,-0.731237530708313,0.44730252027511597,0.7341664433479309,0.37802326679229736,0.5178551077842712,-0.4725499749183655,-0.1594650000333786,-0.18704025447368622,0.5532835125923157,-0.6895764470100403,0.8094505667686462,-0.3520517647266388,-0.8452479243278503,-0.6610059142112732,-0.25448015332221985,0.5138012170791626,-0.4509367048740387,0.8619304895401001,-0.4428289532661438,-0.10377465933561325,-0.11268976330757141,0.488386332988739,0.6825706362724304,-0.7468055486679077,0.018566984683275223,-0.13985447585582733,0.11908243596553802,-0.5611643195152283,0.4993841052055359,0.06867165863513947,0.30004385113716125,-0.2115718275308609,-0.13504917919635773,0.496602326631546,-0.3860319256782532,0.46263495087623596,-1.1619380712509155,0.3814086318016052,-0.5724343657493591,-0.3270404636859894,-1.0165886878967285,-0.12389306724071503,-0.08286599814891815,-0.4148930013179779,-0.5339251160621643,-0.23704588413238525,0.6714937090873718,0.2332441508769989,0.4924917221069336,0.3331759572029114,0.45806798338890076,0.28398025035858154,-0.4021097719669342,-0.4280715882778168,0.02200576476752758,0.16931074857711792,-0.16637299954891205,-0.17545285820960999,0.2732881009578705,-0.1696140021085739,1.6868115663528442,-0.14173565804958344,-0.5197703838348389,-0.037975773215293884,0.38079673051834106,0.28925785422325134,-0.5782614350318909,-0.10478556156158447,-1.3949812650680542,0.9386079907417297,0.1268986314535141,1.3277854919433594,0.7321118116378784,0.609394371509552,0.23077735304832458,0.22657319903373718,1.004184603691101,0.7936206459999084,-0.7204654216766357,0.7742518782615662,0.9564775228500366,0.350473552942276,0.04028964415192604,0.10292530804872513,0.4219735562801361,-0.1842658668756485,0.6799140572547913,0.02854863554239273,-0.6246205568313599,1.11752450466156,-0.006751707289367914,0.7260076999664307
1,-0.7154462337493896,0.4746783971786499,0.46087729930877686,-0.05568355321884155,0.2636280655860901,-0.7667365074157715,-0.4770772159099579,-0.2974129617214203,-0.7320126295089722,0.44700944423675537,0.7358194589614868,0.3776279389858246,0.5174483060836792,-0.4747239649295807,-0.1619817614555359,-0.18807353079319,0.5545017123222351,-0.6907917857170105,0.8092536926269531,-0.35147425532341003,-0.8469372391700745,-0.6617323160171509,-0.25570744276046753,0.5163284540176392,-0.4515511095523834,0.8643326163291931,-0.4413142204284668,-0.10233230143785477,-0.11242204159498215,0.4887149930000305,0.684421181678772,-0.7474125623703003,0.018617773428559303,-0.14094029366970062,0.12039826810359955,-0.5613818168640137,0.49841931462287903,0.06768594682216644,0.3021993041038513,-0.2125089317560196,-0.1353611946105957,0.5001543164253235,-0.3862861394882202,0.4634275436401367,-1.165207028388977,0.38149312138557434,-0.5739174485206604,-0.3278830945491791,-1.0170851945877075,-0.12368462979793549,-0.08198288083076477,-0.41706034541130066,-0.5357769727706909,-0.23745490610599518,0.6717358827590942,0.2361260950565338,0.49223682284355164,0.33357763290405273,0.45886853337287903,0.2820865511894226,-0.4005599617958069,-0.42931434512138367,0.020131153985857964,0.16761790215969086,-0.16717292368412018,-0.17336174845695496,0.27360090613365173,-0.17043621838092804,1.6892815828323364,-0.1445802003145218,-0.5225644707679749,-0.037514954805374146,0.382316529750824,0.2887587547302246,-0.5793371796607971,-0.10265304148197174,-1.3984624147415161,0.9394032955169678,0.1264854520559311,1.3312387466430664,0.7335455417633057,0.6085153818130493,0.22976237535476685,0.2262687385082245,1.0049711465835571,0.7941693067550659,-0.7201401591300964,0.775292158126831,0.9576396942138672,0.35048186779022217,0.040072206407785416,0.10238581150770187,0.4229997992515564,-0.1831975281238556,0.6802948713302612,0.025767594575881958,-0.6278936862945557,1.1167099475860596,-0.005675797816365957,0.7281020879745483
2,-0.7320848107337952,0.48708203434944153,0.4701195955276489,-0.056042253971099854,0.2713266909122467,-0.787065863609314,-0.48922932147979736,-0.3052947223186493,-0.7498011589050293,0.45856553316116333,0.7538605332374573,0.38834118843078613,0.5309818983078003,-0.48438316583633423,-0.16242939233779907,-0.19330847263336182,0.5680301189422607,-0.7064124345779419,0.8313246965408325,-0.3599039614200592,-0.8684614300727844,-0.6793441772460938,-0.2611812651157379,0.5281106233596802,-0.46292006969451904,0.8829488754272461,-0.4533056914806366,-0.10574934631586075,-0.11498779058456421,0.5005466938018799,0.7003656029701233,-0.7665337324142456,0.01778441295027733,-0.14397580921649933,0.12293665111064911,-0.5749695897102356,0.5116318464279175,0.06998094916343689,0.30911320447921753,-0.21641327440738678,-0.13920187950134277,0.5092222690582275,-0.39560312032699585,0.47431591153144836,-1.1919808387756348,0.3923468589782715,-0.5862898826599121,-0.33467957377433777,-1.0422431230545044,-0.12548057734966278,-0.0842924416065216,-0.4263199269771576,-0.5480821132659912,-0.24148567020893097,0.6882288455963135,0.24082443118095398,0.5069798827171326,0.34215739369392395,0.4694821834564209,0.29036760330200195,-0.41055017709732056,-0.43824344873428345,0.02158547379076481,0.17174990475177765,-0.16995465755462646,-0.18090632557868958,0.2805934250354767,-0.17429853975772858,1.7324599027633667,-0.14497721195220947,-0.5348315834999084,-0.03928753733634949,0.39129582047462463,0.297052800655365,-0.5921379923820496,-0.10780782252550125,-1.4320878982543945,0.9637282490730286,0.12895417213439941,1.361915111541748,0.7501380443572998,0.624285876750946,0.23600541055202484,0.23285262286663055,1.0309520959854126,0.8152158260345459,-0.7395146489143372,0.79250168800354,0.980603814125061,0.3584471344947815,0.043675169348716736,0.10328102111816406,0.43202775716781616,-0.18924927711486816,0.6977822184562683,0.02769636921584606,-0.6418155431747437,1.146088719367981,-0.005856895353645086,0.7460716366767883
3,-0.656790018081665,0.44227543473243713,0.4235958456993103,-0.05090820789337158,0.2454868108034134,-0.7101355791091919,-0.43659090995788574,-0.27278754115104675,-0.6746826171875,0.41398537158966064,0.6769461035728455,0.3479536473751068,0.47632676362991333,-0.4352695643901825,-0.14274658262729645,-0.1728731393814087,0.5111480355262756,-0.6329830884933472,0.7477265000343323,-0.32546108961105347,-0.7826200723648071,-0.6101812720298767,-0.2365625500679016,0.4770785868167877,-0.4148772358894348,0.7936065196990967,-0.40883198380470276,-0.09568002074956894,-0.10622352361679077,0.4481479525566101,0.6269717812538147,-0.691853940486908,0.014676304534077644,-0.128800630569458,0.10944487154483795,-0.5167055726051331,0.4594809114933014,0.06527052074670792,0.2771656811237335,-0.19802671670913696,-0.1262969672679901,0.4572995603084564,-0.3545459806919098,0.42791807651519775,-1.0714234113693237,0.35002297163009644,-0.5281010270118713,-0.30282485485076904,-0.9398742914199829,-0.11067468672990799,-0.07330721616744995,-0.38092562556266785,-0.4926359951496124,-0.21987766027450562,0.6178248524665833,0.2171945422887802,0.4551191031932831,0.30548542737960815,0.42346447706222534,0.26420697569847107,-0.3683314919471741,-0.39496761560440063,0.01978251151740551,0.15333601832389832,-0.1523321121931076,-0.1639430969953537,0.2529851496219635,-0.157492533326149,1.5556331872940063,-0.12897641956806183,-0.4803585708141327,-0.03280748799443245,0.3524957001209259,0.26868224143981934,-0.5346222519874573,-0.0961383730173111,-1.2870861291885376,0.8660755157470703,0.11431741714477539,1.224836826324463,0.6735938191413879,0.5603991150856018,0.2127346396446228,0.20876236259937286,0.9268470406532288,0.7321870923042297,-0.6658016443252563,0.710972011089325,0.8816084265708923,0.32459375262260437,0.037735674530267715,0.0912296324968338,0.3885897099971771,-0.16914552450180054,0.6285374760627747,0.02656649425625801,-0.5788127183914185,1.030605435371399,-0.008153312839567661,0.6694682836532593
4,-0.724267303943634,0.4809948205947876,0.46723368763923645,-0.057033929973840714,0.2692185938358307,-0.7797876000404358,-0.482605516910553,-0.30106282234191895,-0.7422359585762024,0.4536746144294739,0.7455672025680542,0.38397619128227234,0.5253547430038452,-0.4812100827693939,-0.1612229198217392,-0.18987388908863068,0.562451183795929,-0.7004615068435669,0.823725163936615,-0.3568505048751831,-0.858370304107666,-0.6726479530334473,-0.258745938539505,0.5231850147247314,-0.4576995372772217,0.8763152956962585,-0.4488641917705536,-0.10359244793653488,-0.1151256412267685,0.4963032603263855,0.6935791373252869,-0.7580307722091675,0.01759648509323597,-0.14172163605690002,0.12231659144163132,-0.5682868957519531,0.5060017704963684,0.07046402245759964,0.30347198247909546,-0.2153099924325943,-0.1379857361316681,0.5041860938072205,-0.39222708344459534,0.46954575181007385,-1.1819980144500732,0.38831356167793274,-0.5820916295051575,-0.33160409331321716,-1.0322489738464355,-0.12446757405996323,-0.08405525982379913,-0.42165935039520264,-0.5440192818641663,-0.24147765338420868,0.6819065809249878,0.24012060463428497,0.4998723268508911,0.3389195203781128,0.465121865272522,0.2865976095199585,-0.4077862799167633,-0.4347996413707733,0.021938513964414597,0.16992221772670746,-0.1683189868927002,-0.17610079050064087,0.2776517868041992,-0.17074981331825256,1.7130295038223267,-0.14498651027679443,-0.5303075313568115,-0.038361806422472,0.38777944445610046,0.2931008040904999,-0.5880533456802368,-0.10417459160089493,-1.4198628664016724,0.9546468257904053,0.12886008620262146,1.3503501415252686,0.7449080944061279,0.618484377861023,0.23315660655498505,0.2308986932039261,1.021535038948059,0.8069571256637573,-0.7337128520011902,0.7862832546234131,0.973916232585907,0.3552519679069519,0.041673414409160614,0.10421395301818848,0.428426593542099,-0.18474072217941284,0.6907836198806763,0.02776600793004036,-0.637207567691803,1.1345012187957764,-0.005390343256294727,0.7412450313568115
5,-0.7437238097190857,0.49340566992759705,0.4782048463821411,-0.05686834454536438,0.2749294340610504,-0.8005527257919312,-0.4974546432495117,-0.3102147579193115,-0.7646855115890503,0.46663081645965576,0.7645241022109985,0.39443713426589966,0.5417900681495667,-0.49526751041412354,-0.1677333116531372,-0.195173442363739,0.5778291821479797,-0.7199996113777161,0.84695965051651,-0.36735302209854126,-0.8807175159454346,-0.6905568242073059,-0.2651655375957489,0.5375032424926758,-0.4692256450653076,0.9017956852912903,-0.4612277150154114,-0.10728460550308228,-0.11840566247701645,0.5096853375434875,0.713738203048706,-0.7780396938323975,0.018443096429109573,-0.14372467994689941,0.1249358281493187,-0.583417534828186,0.5186256766319275,0.0716741606593132,0.3101317286491394,-0.2210576832294464,-0.14256587624549866,0.5205064415931702,-0.4031049609184265,0.48455873131752014,-1.2137327194213867,0.39823055267333984,-0.5985270142555237,-0.33879420161247253,-1.0622050762176514,-0.12808619439601898,-0.08761990815401077,-0.43154606223106384,-0.5584681630134583,-0.250595360994339,0.7010366320610046,0.2457202523946762,0.5133122205734253,0.34702110290527344,0.4777403175830841,0.29482680559158325,-0.4196547269821167,-0.4459597170352936,0.02038908377289772,0.17578746378421783,-0.17186781764030457,-0.18182536959648132,0.28476062417030334,-0.17592458426952362,1.7592887878417969,-0.14846937358379364,-0.542677104473114,-0.04104764759540558,0.3973667323589325,0.2995074689388275,-0.6063588261604309,-0.10681524872779846,-1.458975076675415,0.9805406928062439,0.13273781538009644,1.3896315097808838,0.7663059830665588,0.6362861394882202,0.2389003336429596,0.23508210480213165,1.0496435165405273,0.8305387496948242,-0.7534656524658203,0.8103039860725403,1.0028321743011475,0.3663540780544281,0.0419330820441246,0.11041885614395142,0.4415949285030365,-0.18868426978588104,0.7101373672485352,0.03022252582013607,-0.6530473828315735,1.1650161743164062,-0.006666459143161774,0.76115483045578
6,-0.6792067289352417,0.4552242159843445,0.4417688846588135,-0.058934539556503296,0.2586697041988373,-0.7411608099937439,-0.45562514662742615,-0.28461793065071106,-0.7031650543212891,0.42705580592155457,0.705859363079071,0.3641287684440613,0.49635499715805054,-0.45716962218284607,-0.1498996615409851,-0.17727544903755188,0.5323573350906372,-0.6622729301452637,0.7801147103309631,-0.33484867215156555,-0.8156010508537292,-0.6386969089508057,-0.2466348111629486,0.49080291390419006,-0.4269179701805115,0.8280501961708069,-0.4232082962989807,-0.09244745969772339,-0.10906554758548737,0.4726523160934448,0.6566423177719116,-0.7175260186195374,0.018074870109558105,-0.13122616708278656,0.11991048604249954,-0.5389207005500793,0.47785818576812744,0.07137981057167053,0.2843279540538788,-0.2009713500738144,-0.13152214884757996,0.4717572033405304,-0.37448975443840027,0.4451487362384796,-1.124356985092163,0.3674180209636688,-0.5546781420707703,-0.31655988097190857,-0.9793667793273926,-0.11375642567873001,-0.08369014412164688,-0.39751607179641724,-0.5167842507362366,-0.2266598641872406,0.645262598991394,0.22963884472846985,0.4725099503993988,0.3236974775791168,0.4405302107334137,0.27220621705055237,-0.38652417063713074,-0.4078476130962372,0.024321552366018295,0.15437184274196625,-0.1646331250667572,-0.1621217131614685,0.26134926080703735,-0.15433728694915771,1.623477578163147,-0.13590684533119202,-0.5058360695838928,-0.03268232196569443,0.3663233816623688,0.27409628033638,-0.5555831789970398,-0.09428340196609497,-1.3495914936065674,0.9031702280044556,0.12399120628833771,1.2777683734893799,0.7036206126213074,0.5870112180709839,0.22430305182933807,0.227779358625412,0.9695131182670593,0.7640360593795776,-0.6980310678482056,0.7415106296539307,0.9266608953475952,0.3328622579574585,0.040351904928684235,0.09744127094745636,0.4048705995082855,-0.1729460209608078,0.65385502576828,0.02266586199402809,-0.6105295419692993,1.0747054815292358,-0.001858858042396605,0.7063621282577515
7,-0.7030820250511169,0.46581053733825684,0.4531463384628296,-0.05426310747861862,0.2606968581676483,-0.755733847618103,-0.4686233699321747,-0.2913643717765808,-0.7185344696044922,0.43941086530685425,0.7232261300086975,0.37216705083847046,0.5114661455154419,-0.46605679392814636,-0.15617498755455017,-0.18489207327365875,0.5446783900260925,-0.6779472231864929,0.7975575923919678,-0.3460463881492615,-0.8333029747009277,-0.6521393656730652,-0.25078293681144714,0.5070847272872925,-0.4430616796016693,0.8480297327041626,-0.43530991673469543,-0.10087832063436508,-0.1121097207069397,0.4803706109523773,0.6724885106086731,-0.7353159189224243,0.01766117662191391,-0.13656660914421082,0.11841423064470291,-0.5505117774009705,0.48900339007377625,0.0677754357457161,0.29400527477264404,-0.2079741656780243,-0.13284894824028015,0.48874837160110474,-0.3802487850189209,0.4560419023036957,-1.145652174949646,0.3763599693775177,-0.5642606616020203,-0.3217713236808777,-1.0008317232131958,-0.12114206701517105,-0.08123225718736649,-0.4089605510234833,-0.5274155139923096,-0.23415131866931915,0.6609242558479309,0.23083539307117462,0.4851186275482178,0.3277515769004822,0.45106053352355957,0.2776009738445282,-0.3946864902973175,-0.422395795583725,0.021975070238113403,0.16498859226703644,-0.1628737598657608,-0.17220179736614227,0.26830917596817017,-0.16647858917713165,1.6617599725723267,-0.13996046781539917,-0.5139598846435547,-0.03687535598874092,0.3755491077899933,0.28531962633132935,-0.5694531202316284,-0.1018972396850586,-1.376099705696106,0.9247458577156067,0.12380043417215347,1.3078845739364624,0.7214692831039429,0.5998126864433289,0.22571305930614471,0.22243915498256683,0.9902552366256714,0.7826379537582397,-0.71026211977005,0.7615254521369934,0.9424591064453125,0.3443339169025421,0.04037567600607872,0.09987515956163406,0.4143316447734833,-0.17988036572933197,0.6693452000617981,0.026992877945303917,-0.617795467376709,1.0993661880493164,-0.005598354618996382,0.7174869775772095
8,-0.11896998435258865,0.07565024495124817,0.07573758810758591,-0.00799409206956625,0.04412129893898964,-0.12795089185237885,-0.07896777987480164,-0.04964495822787285,-0.12023834884166718,0.07246970385313034,0.12185332924127579,0.060606569051742554,0.08338368684053421,-0.08095934242010117,-0.026263099163770676,-0.03064965270459652,0.09017390757799149,-0.11289755254983902,0.1344122737646103,-0.05885782837867737,-0.13872061669826508,-0.10903167724609375,-0.04298974946141243,0.08610230684280396,-0.07344857603311539,0.14438942074775696,-0.07092998921871185,-0.01899835839867592,-0.020564671605825424,0.08087395131587982,0.11333276331424713,-0.1225399374961853,0.001721356064081192,-0.02170759253203869,0.02101811394095421,-0.09360317140817642,0.08291611075401306,0.010398723185062408,0.05078110098838806,-0.03621581196784973,-0.022155992686748505,0.082308329641819,-0.06471546739339828,0.07539790868759155,-0.19161956012248993,0.06389200687408447,-0.09347566217184067,-0.0536147877573967,-0.1701655089855194,-0.017976950854063034,-0.014520310796797276,-0.06740342080593109,-0.08679867535829544,-0.04107983410358429,0.11083682626485825,0.03952328488230705,0.07987266033887863,0.05520721152424812,0.07707551121711731,0.04761187732219696,-0.06464666873216629,-0.0708073303103447,0.0028915044385939837,0.026982663199305534,-0.027037011459469795,-0.029482491314411163,0.04435539245605469,-0.029215218499302864,0.27791768312454224,-0.022703703492879868,-0.08311985433101654,-0.005976099520921707,0.06489706039428711,0.04853547364473343,-0.09549277275800705,-0.017344564199447632,-0.22889922559261322,0.15302735567092896,0.02218889631330967,0.21955683827400208,0.12068042159080505,0.10140866786241531,0.03692110255360603,0.03788158670067787,0.16588248312473297,0.13080187141895294,-0.11855795979499817,0.1273176670074463,0.15768630802631378,0.058138031512498856,0.006440389435738325,0.01634090021252632,0.06841520965099335,-0.03099220246076584,0.11188449710607529,0.004899868741631508,-0.10429662466049194,0.18383000791072845,0.0012706544948741794,0.11884762346744537
9,-0.6329880952835083,0.42122215032577515,0.40889236330986023,-0.04903207719326019,0.23446445167064667,-0.6793878674507141,-0.4218301773071289,-0.26313653588294983,-0.6479282975196838,0.39794498682022095,0.6511186957359314,0.33466166257858276,0.45922398567199707,-0.4202468991279602,-0.14087966084480286,-0.16622108221054077,0.4918339252471924,-0.609801709651947,0.7194981575012207,-0.3129534125328064,-0.7508445382118225,-0.5886576175689697,-0.22653432190418243,0.4559606909751892,-0.399925172328949,0.7652596831321716,-0.3920902907848358,-0.09105077385902405,-0.10100443661212921,0.432284951210022,0.6065458059310913,-0.6627063751220703,0.01587941311299801,-0.12399328500032425,0.10640992224216461,-0.4978974163532257,0.4425133168697357,0.060927391052246094,0.2668823301792145,-0.1877755969762802,-0.12100566923618317,0.43913015723228455,-0.34233543276786804,0.40835654735565186,-1.0304259061813354,0.3367440700531006,-0.5077642202377319,-0.2878769636154175,-0.900977373123169,-0.10959745198488235,-0.07286512851715088,-0.3676876723766327,-0.47506076097488403,-0.21019336581230164,0.5960886478424072,0.2093673050403595,0.4363153874874115,0.2965744733810425,0.40662455558776855,0.25187739729881287,-0.3551221191883087,-0.38012129068374634,0.01953408122062683,0.14775706827640533,-0.147627055644989,-0.15547265112400055,0.24316908419132233,-0.15047702193260193,1.4970406293869019,-0.12557263672351837,-0.46294617652893066,-0.03238151967525482,0.33800777792930603,0.25723016262054443,-0.513224720954895,-0.0916021391749382,-1.2391489744186401,0.8345891237258911,0.11115842312574387,1.1781772375106812,0.6508685946464539,0.5404138565063477,0.20319883525371552,0.20114944875240326,0.8910155892372131,0.7052273154258728,-0.6391363143920898,0.6869399547576904,0.8498246669769287,0.31009742617607117,0.03626047447323799,0.0892021507024765,0.37435322999954224,-0.16252292692661285,0.6042025685310364,0.024958377704024315,-0.5548656582832336,0.9905276298522949,-0.006250729318708181,0.645749568939209
10,-0.6356408596038818,0.4218811094760895,0.41001835465431213,-0.05160822346806526,0.23549586534500122,-0.6832799315452576,-0.42375147342681885,-0.26222848892211914,-0.6496923565864563,0.397541880607605,0.6538240909576416,0.33585986495018005,0.4609110355377197,-0.4218631088733673,-0.14168529212474823,-0.1657446175813675,0.4932873547077179,-0.6138400435447693,0.7222881317138672,-0.31337130069732666,-0.7532647848129272,-0.5905603170394897,-0.22734500467777252,0.45763924717903137,-0.4005051255226135,0.7679063677787781,-0.39355677366256714,-0.09118936955928802,-0.1007096916437149,0.4339042007923126,0.6085701584815979,-0.6640656590461731,0.015723951160907745,-0.12336511164903641,0.10727021843194962,-0.49981531500816345,0.4427776038646698,0.06082579866051674,0.2674718499183655,-0.18862506747245789,-0.12084311246871948,0.4420766532421112,-0.3438093662261963,0.41021549701690674,-1.034245252609253,0.340111643075943,-0.5097183585166931,-0.2904123365879059,-0.9045474529266357,-0.11068665236234665,-0.07323950529098511,-0.3692518174648285,-0.47633469104766846,-0.2112620323896408,0.5971188545227051,0.20973438024520874,0.43663671612739563,0.29673847556114197,0.40778157114982605,0.25274717807769775,-0.35723450779914856,-0.3804702162742615,0.020684994757175446,0.14912989735603333,-0.14922082424163818,-0.15422119200229645,0.24341222643852234,-0.15070395171642303,1.5027905702590942,-0.1259337067604065,-0.46535491943359375,-0.03221237286925316,0.33944791555404663,0.2583957016468048,-0.514687180519104,-0.09025276452302933,-1.2435956001281738,0.8366715312004089,0.11328326910734177,1.182918906211853,0.6516784429550171,0.5413510203361511,0.20444655418395996,0.20331943035125732,0.8949711322784424,0.7074316143989563,-0.6431299448013306,0.689468264579773,0.8533422946929932,0.3116833567619324,0.03613521531224251,0.08918525278568268,0.3760130703449249,-0.161542147397995,0.6059827208518982,0.02437666244804859,-0.5581492781639099,0.9940466284751892,-0.00412644213065505,0.6493903398513794
11,-0.5669652223587036,0.3749503791332245,0.36600494384765625,-0.045111075043678284,0.20930801331996918,-0.6087186336517334,-0.3764707148075104,-0.2349468469619751,-0.5808711051940918,0.35459619760513306,0.5821731090545654,0.2998986840248108,0.4099871516227722,-0.3753325939178467,-0.12614615261554718,-0.14861327409744263,0.43883082270622253,-0.5469037294387817,0.6429383754730225,-0.27961939573287964,-0.6717774271965027,-0.5248439311981201,-0.2028346210718155,0.4083007276058197,-0.3574722111225128,0.6848033666610718,-0.3493277132511139,-0.08237786591053009,-0.08975694328546524,0.38663023710250854,0.5406379103660583,-0.5918464064598083,0.0138908252120018,-0.11059799790382385,0.09487944096326828,-0.44489091634750366,0.3945087194442749,0.055155690759420395,0.23839958012104034,-0.1693173199892044,-0.10812824219465256,0.3941211700439453,-0.3061141073703766,0.367171049118042,-0.9235988855361938,0.3038472831249237,-0.4551229476928711,-0.25831061601638794,-0.807464599609375,-0.09760060161352158,-0.06580054759979248,-0.329666405916214,-0.42402514815330505,-0.1876353770494461,0.5312444567680359,0.18809938430786133,0.3902665972709656,0.26467815041542053,0.3641314208507538,0.2246517837047577,-0.31934335827827454,-0.3398829996585846,0.01816321164369583,0.13299430906772614,-0.13125208020210266,-0.1371724158525467,0.21588550508022308,-0.13404306769371033,1.3381298780441284,-0.11301158368587494,-0.4144907295703888,-0.029884345829486847,0.3033839762210846,0.22754806280136108,-0.4589921236038208,-0.08113860338926315,-1.109747052192688,0.7456614375114441,0.10007910430431366,1.0542423725128174,0.5809908509254456,0.483568400144577,0.18119271099567413,0.18061400949954987,0.798328697681427,0.6296154856681824,-0.5724093914031982,0.6149206757545471,0.7602444887161255,0.277689129114151,0.03370603919029236,0.08063134551048279,0.3351476192474365,-0.1442880928516388,0.539260745048523,0.02168438397347927,-0.497606098651886,0.8856626152992249,-0.0035562559496611357,0.5780258178710938
12,-0.7495354413986206,0.4987190365791321,0.4817488491535187,-0.059339720755815506,0.2766727805137634,-0.8029079437255859,-0.4993981122970581,-0.3093468248844147,-0.7668704390525818,0.46979573369026184,0.770008385181427,0.3969658315181732,0.545498788356781,-0.4968298077583313,-0.16976962983608246,-0.19564837217330933,0.5805877447128296,-0.7242693305015564,0.849479615688324,-0.3699358105659485,-0.8873423933982849,-0.6944895386695862,-0.2681117653846741,0.5386251211166382,-0.4717235267162323,0.9046594500541687,-0.46500542759895325,-0.10745369642972946,-0.11825811117887497,0.5123910307884216,0.7181127667427063,-0.7833948135375977,0.02033880166709423,-0.14682325720787048,0.1274995505809784,-0.5910681486129761,0.5247580409049988,0.0713004618883133,0.31323671340942383,-0.22138166427612305,-0.14385493099689484,0.5231469869613647,-0.4075137972831726,0.4855285584926605,-1.2211393117904663,0.3963660001754761,-0.6021096706390381,-0.3425034284591675,-1.066009759902954,-0.12994126975536346,-0.0861121192574501,-0.4328746497631073,-0.5622283220291138,-0.25160714983940125,0.7041845917701721,0.2455451637506485,0.514367938041687,0.3505474328994751,0.48157191276550293,0.29764169454574585,-0.42341649532318115,-0.44980376958847046,0.02165205031633377,0.17818941175937653,-0.1759873926639557,-0.18274345993995667,0.28584128618240356,-0.1788945496082306,1.772085189819336,-0.15041789412498474,-0.5446661710739136,-0.03914061561226845,0.3991599380970001,0.3032170534133911,-0.607988715171814,-0.10772687941789627,-1.4654262065887451,0.9846072196960449,0.13513483107089996,1.3946791887283325,0.7693199515342712,0.6393871903419495,0.24185040593147278,0.2366604059934616,1.0531502962112427,0.8327867984771729,-0.7551301121711731,0.8133785724639893,1.0059947967529297,0.36777961254119873,0.03890414535999298,0.10792792588472366,0.44501444697380066,-0.19297648966312408,0.7145822048187256,0.030934646725654602,-0.6561023592948914,1.172874927520752,-0.008154124021530151,0.7624190449714661
